time,stationID,T,RH,PM1P0,PM2P5,PM4P0,w_speed,w_deg
12/30/2024 22:50,aa-87-13-85,12.9,44.3,1,6,10,0,0
12/30/2024 22:55,aa-87-13-85,12.8,44.2,2,5,8,,
12/30/2024 23:00,aa-87-13-85,12.6,44.7,2,5,8,0,0
12/30/2024 23:05,aa-87-13-85,12.3,45.6,1,5,8,,
12/30/2024 23:10,aa-87-13-85,12.3,46,2,4,7,,
12/30/2024 23:15,aa-87-13-85,12.2,46.8,5,5,8,,
12/30/2024 23:20,aa-87-13-85,12.1,47.1,1,6,9,0.89,242
12/30/2024 23:25,aa-87-13-85,12.1,47.4,1,4,7,,
12/30/2024 23:30,aa-87-13-85,12,47.6,1,6,11,,
12/30/2024 23:35,aa-87-13-85,11.9,47.9,2,5,8,0.45,239
12/30/2024 23:40,aa-87-13-85,11.8,48.2,1,3,5,,
12/30/2024 23:45,aa-87-13-85,11.8,48.1,1,4,7,0.45,239
12/30/2024 23:50,aa-87-13-85,11.8,48.4,1,4,7,,
12/30/2024 23:55,aa-87-13-85,11.8,48.9,1,4,7,,
12/31/2024 0:00,aa-87-13-85,11.7,49.2,1,2,4,0.45,224
12/31/2024 0:05,aa-87-13-85,11.8,49,2,7,11,,
12/31/2024 0:10,aa-87-13-85,11.7,49.1,3,7,10,0.45,224
12/31/2024 0:15,aa-87-13-85,11.6,49,2,6,9,,
12/31/2024 0:20,aa-87-13-85,11.5,49.5,1,6,11,,
12/31/2024 0:25,aa-87-13-85,11.4,49.7,1,4,7,,
12/31/2024 0:30,aa-87-13-85,11.5,49.6,3,7,11,,
12/31/2024 0:35,aa-87-13-85,11.5,49.4,2,3,6,0.89,224
12/31/2024 0:40,aa-87-13-85,11.5,49.1,3,6,9,0.89,224
12/31/2024 0:45,aa-87-13-85,11.6,49.5,1,3,6,,
12/31/2024 0:50,aa-87-13-85,11.7,50.4,2,6,11,,
12/31/2024 0:55,aa-87-13-85,11.8,49.8,2,5,7,0.89,223
12/31/2024 1:00,aa-87-13-85,11.7,48.7,1,3,4,,
12/31/2024 1:05,aa-87-13-85,11.4,47.3,1,6,10,,
12/31/2024 1:10,aa-87-13-85,10.9,47.9,2,4,6,,
12/31/2024 1:15,aa-87-13-85,10.8,51.4,1,5,8,,
12/31/2024 1:20,aa-87-13-85,11.2,51.9,2,6,9,0.89,201
12/31/2024 1:25,aa-87-13-85,11.4,50.4,1,4,7,,
12/31/2024 1:30,aa-87-13-85,11.4,49.9,1,3,6,0.45,201
12/31/2024 1:35,aa-87-13-85,11.6,49.9,3,8,13,,
12/31/2024 1:40,aa-87-13-85,11.4,49.9,3,12,20,0.45,201
12/31/2024 1:45,aa-87-13-85,11.3,50.4,1,6,9,,
12/31/2024 1:50,aa-87-13-85,11.3,51.2,3,6,9,,
12/31/2024 1:55,aa-87-13-85,11.3,51.3,1,6,9,,
12/31/2024 2:00,aa-87-13-85,11.4,51.9,1,4,7,,
12/31/2024 2:05,aa-87-13-85,11.6,50.5,2,5,8,0.89,201
12/31/2024 2:10,aa-87-13-85,11.5,49.9,6,11,17,,
12/31/2024 2:15,aa-87-13-85,11.4,50.2,1,3,4,0.89,201
12/31/2024 2:20,aa-87-13-85,11.4,51.1,2,9,15,,
12/31/2024 2:25,aa-87-13-85,11.4,52.4,2,9,15,0.45,201
12/31/2024 2:30,aa-87-13-85,11.3,52.2,1,5,9,,
12/31/2024 2:35,aa-87-13-85,11.2,51.5,3,4,5,0.89,201
12/31/2024 2:40,aa-87-13-85,11.2,52.3,2,10,16,,
12/31/2024 2:45,aa-87-13-85,11.1,51.5,3,6,10,,
12/31/2024 2:50,aa-87-13-85,10.9,49.8,3,6,9,,
12/31/2024 2:55,aa-87-13-85,10.6,50,3,6,9,0.89,197
12/31/2024 3:00,aa-87-13-85,10.3,50.3,2,6,9,,
12/31/2024 3:05,aa-87-13-85,10.1,51.4,3,10,16,,
12/31/2024 3:10,aa-87-13-85,9.94,52,2,7,12,0.89,188
12/31/2024 3:15,aa-87-13-85,9.87,52.7,3,8,12,,
12/31/2024 3:20,aa-87-13-85,9.87,52.5,2,7,11,,
12/31/2024 3:25,aa-87-13-85,9.81,51.7,2,7,12,,
12/31/2024 3:30,aa-87-13-85,9.75,51.4,3,8,14,,
12/31/2024 3:35,aa-87-13-85,9.63,50.8,2,8,14,0.89,195
12/31/2024 3:40,aa-87-13-85,9.84,50.4,1,4,8,,
12/31/2024 3:45,aa-87-13-85,10,50,5,10,14,,
12/31/2024 3:50,aa-87-13-85,9.8,48.6,3,5,8,0.89,182
12/31/2024 3:55,aa-87-13-85,9.74,48.4,2,8,14,,
12/31/2024 4:00,aa-87-13-85,9.85,46.7,2,4,7,,
12/31/2024 4:05,aa-87-13-85,10.3,45.4,1,4,7,0.89,180
12/31/2024 4:10,aa-87-13-85,10.5,44.5,2,7,11,,
12/31/2024 4:15,aa-87-13-85,10.8,43.6,1,3,6,0.45,180
12/31/2024 4:20,aa-87-13-85,10.9,42.6,1,4,7,,
12/31/2024 4:25,aa-87-13-85,11,44.2,2,5,9,,
12/31/2024 4:30,aa-87-13-85,10.6,43.7,1,4,7,0.89,184
12/31/2024 4:35,aa-87-13-85,10.4,43.3,3,11,18,,
12/31/2024 4:40,aa-87-13-85,10.2,43.7,3,6,11,,
12/31/2024 4:45,aa-87-13-85,10,43.3,2,4,7,0.89,161
12/31/2024 4:50,aa-87-13-85,9.84,43.4,1,3,6,,
12/31/2024 4:55,aa-87-13-85,9.73,43.3,2,11,19,,
12/31/2024 5:00,aa-87-13-85,9.63,43,2,8,13,,
12/31/2024 5:05,aa-87-13-85,9.6,42.9,1,2,3,2.06,290
12/31/2024 5:10,aa-87-13-85,9.61,42.8,1,4,7,,
12/31/2024 5:15,aa-87-13-85,9.51,42.7,1,2,3,2.06,290
12/31/2024 5:20,aa-87-13-85,9.39,42.5,1,2,3,,
12/31/2024 5:25,aa-87-13-85,9.34,42.4,1,3,6,1.54,280
12/31/2024 5:30,aa-87-13-85,9.31,42.3,3,5,7,,
12/31/2024 5:35,aa-87-13-85,9.15,42.4,2,4,6,,
12/31/2024 5:40,aa-87-13-85,9.11,42.6,1,2,3,,
12/31/2024 5:45,aa-87-13-85,9.09,42.7,1,3,4,,
12/31/2024 5:50,aa-87-13-85,9.05,42.8,1,4,7,0.89,194
12/31/2024 5:55,aa-87-13-85,9.04,42.8,1,3,5,,
12/31/2024 6:00,aa-87-13-85,9.11,42.6,1,3,4,1.34,194
12/31/2024 6:05,aa-87-13-85,9.08,42.5,1,4,7,,
12/31/2024 6:10,aa-87-13-85,9.05,42.3,1,2,4,,
12/31/2024 6:15,aa-87-13-85,9.07,42.1,1,4,7,,
12/31/2024 6:20,aa-87-13-85,9.1,42.1,1,3,5,1.79,184
12/31/2024 6:25,aa-87-13-85,9.12,42,1,4,7,,
12/31/2024 6:30,aa-87-13-85,9.15,41.7,0,2,4,,
12/31/2024 6:35,aa-87-13-85,9.13,41.5,1,2,3,1.54,250
12/31/2024 6:40,aa-87-13-85,9.06,41.5,1,2,3,,
12/31/2024 6:45,aa-87-13-85,9.01,41.4,2,3,5,,
12/31/2024 6:50,aa-87-13-85,9.16,42.2,1,2,3,0.89,189
12/31/2024 6:55,aa-87-13-85,9.08,42.4,1,4,7,,
12/31/2024 7:00,aa-87-13-85,9.23,42.2,3,6,8,,
12/31/2024 7:05,aa-87-13-85,9.32,41.5,0,2,3,2.57,270
12/31/2024 7:10,aa-87-13-85,9.51,40.9,2,10,16,,
12/31/2024 7:15,aa-87-13-85,9.53,41.3,1,4,7,2.57,270
12/31/2024 7:20,aa-87-13-85,9.53,40.7,1,2,4,,
12/31/2024 7:25,aa-87-13-85,9.67,40.1,1,5,8,2.57,270
12/31/2024 7:30,aa-87-13-85,9.59,40.6,1,2,3,,
12/31/2024 7:35,aa-87-13-85,9.58,40.7,1,3,6,,
12/31/2024 7:40,aa-87-13-85,9.54,40.9,1,4,7,,
12/31/2024 7:45,aa-87-13-85,9.6,41.1,1,4,7,2.06,300
12/31/2024 7:50,aa-87-13-85,9.86,41.2,1,2,3,,
12/31/2024 7:55,aa-87-13-85,10.3,41.4,1,2,4,,
12/31/2024 8:00,aa-87-13-85,10.9,41.3,0,2,3,,
12/31/2024 8:05,aa-87-13-85,11.4,40.8,1,5,8,1.34,180
12/31/2024 8:10,aa-87-13-85,12,40.7,1,2,3,,
12/31/2024 8:15,aa-87-13-85,12.6,39.6,1,3,6,1.34,180
12/31/2024 8:20,aa-87-13-85,13.2,38.7,1,4,7,1.34,180
12/31/2024 8:25,aa-87-13-85,13.7,36.3,1,3,5,,
12/31/2024 8:30,aa-87-13-85,14.3,35.5,2,4,7,,
12/31/2024 8:35,aa-87-13-85,14.9,33,1,4,8,,
12/31/2024 8:40,aa-87-13-85,15.2,32.7,1,4,7,,
12/31/2024 8:45,aa-87-13-85,15.3,33.7,1,4,7,,
12/31/2024 8:50,aa-87-13-85,15.7,34.3,1,2,4,0.45,188
12/31/2024 8:55,aa-87-13-85,16.2,35.5,1,4,7,,
12/31/2024 9:00,aa-87-13-85,16.7,35.3,1,4,7,,
12/31/2024 9:05,aa-87-13-85,17.3,33.1,3,8,11,3.09,270
12/31/2024 9:10,aa-87-13-85,17.7,32.1,2,5,8,,
12/31/2024 9:15,aa-87-13-85,18.1,31,0,2,3,,
12/31/2024 9:20,aa-87-13-85,18.8,32,2,4,7,3.09,270
12/31/2024 9:25,aa-87-13-85,20,30.7,1,3,6,,
12/31/2024 9:30,aa-87-13-85,20.7,29.6,2,4,7,0.45,293
12/31/2024 9:35,aa-87-13-85,21,29.2,2,5,7,,
12/31/2024 9:40,aa-87-13-85,21,29.2,1,4,7,0.89,186
12/31/2024 9:45,aa-87-13-85,21.2,28,1,4,7,,
12/31/2024 9:50,aa-87-13-85,21.8,26.3,2,6,11,,
12/31/2024 9:55,aa-87-13-85,22.3,25.1,1,4,7,,
12/31/2024 10:00,aa-87-13-85,22.9,24.3,1,2,3,,
12/31/2024 10:05,aa-87-13-85,23.8,22.9,1,5,9,2.06,280
12/31/2024 10:10,aa-87-13-85,24.1,22.3,1,4,7,2.06,280
12/31/2024 10:15,aa-87-13-85,24.3,22.1,2,9,14,,
12/31/2024 10:20,aa-87-13-85,24.4,22,4,12,20,,
12/31/2024 10:25,aa-87-13-85,24.8,22,1,2,3,,
12/31/2024 10:30,aa-87-13-85,25.3,21.6,1,3,5,,
12/31/2024 10:35,aa-87-13-85,25.7,21.1,1,3,6,1.54,310
12/31/2024 10:40,aa-87-13-85,26.1,20.4,3,4,7,,
12/31/2024 10:45,aa-87-13-85,26.4,19.9,1,2,3,2.57,320
12/31/2024 10:50,aa-87-13-85,27,19.4,2,7,12,,
12/31/2024 10:55,aa-87-13-85,27.4,18.9,1,5,9,,
12/31/2024 11:00,aa-87-13-85,27.6,18.1,1,4,7,2.57,350
12/31/2024 11:05,aa-87-13-85,27.7,18,1,4,7,,
12/31/2024 11:10,aa-87-13-85,27.6,17.8,1,3,6,,
12/31/2024 11:15,aa-87-13-85,27.8,17.6,1,5,8,2.57,350
12/31/2024 11:20,aa-87-13-85,28.1,17.3,1,4,7,,
12/31/2024 11:25,aa-87-13-85,28.1,17.3,1,4,7,,
12/31/2024 11:30,aa-87-13-85,28.1,16.9,1,5,8,,
12/31/2024 11:35,aa-87-13-85,28.2,17,1,2,4,3.09,340
12/31/2024 11:40,aa-87-13-85,28.4,16.7,1,3,6,,
12/31/2024 11:45,aa-87-13-85,28.4,16.7,1,5,9,2.06,340
12/31/2024 11:50,aa-87-13-85,28.5,16.6,1,4,5,,
12/31/2024 11:55,aa-87-13-85,28.7,16.3,1,2,4,,
12/31/2024 12:00,aa-87-13-85,28.8,16.4,1,3,5,,
12/31/2024 12:05,aa-87-13-85,28.8,16,1,2,4,2.06,360
12/31/2024 12:10,aa-87-13-85,28.9,16,1,4,7,,
12/31/2024 12:15,aa-87-13-85,29,16,1,2,3,2.06,0
12/31/2024 12:20,aa-87-13-85,28.7,16,1,2,3,,
12/31/2024 12:25,aa-87-13-85,28.8,15.8,1,4,7,2.06,0
12/31/2024 12:30,aa-87-13-85,29,15.4,2,8,13,,
12/31/2024 12:35,aa-87-13-85,29.1,15.2,3,7,11,,
12/31/2024 12:40,aa-87-13-85,29.5,14.9,1,6,10,1.54,310
12/31/2024 12:45,aa-87-13-85,29.7,15.1,2,4,7,,
12/31/2024 12:50,aa-87-13-85,29.9,14.8,1,4,7,,
12/31/2024 12:55,aa-87-13-85,30.2,14.5,1,7,11,,
12/31/2024 13:00,aa-87-13-85,30.4,14.3,2,4,6,,
12/31/2024 13:05,aa-87-13-85,30.2,14.3,1,4,7,1.54,310
12/31/2024 13:10,aa-87-13-85,30.7,13.9,1,3,6,,
12/31/2024 13:15,aa-87-13-85,31.2,13.3,1,2,4,1.54,310
12/31/2024 13:20,aa-87-13-85,31.8,12.9,1,4,7,,
12/31/2024 13:25,aa-87-13-85,32.3,12.7,1,4,7,,
12/31/2024 13:30,aa-87-13-85,32.1,12.7,1,2,3,,
12/31/2024 13:35,aa-87-13-85,32.3,12.8,1,4,7,1.54,310
12/31/2024 13:40,aa-87-13-85,32.7,12.5,1,3,6,,
12/31/2024 13:45,aa-87-13-85,32.7,12.4,5,14,21,,
12/31/2024 13:50,aa-87-13-85,32.8,12.2,1,4,7,1.54,310
12/31/2024 13:55,aa-87-13-85,32.8,12.2,1,3,6,,
12/31/2024 14:00,aa-87-13-85,32.7,12.3,1,2,3,,
12/31/2024 14:05,aa-87-13-85,32.9,12.1,2,5,8,2.06,320
12/31/2024 14:10,aa-87-13-85,32.9,12,1,4,7,,
12/31/2024 14:15,aa-87-13-85,32.9,12.3,1,4,7,2.24,315
12/31/2024 14:20,aa-87-13-85,33,12.3,3,5,8,,
12/31/2024 14:25,aa-87-13-85,32.6,12.6,1,4,5,,
12/31/2024 14:30,aa-87-13-85,31,13.4,1,6,10,,
12/31/2024 14:35,aa-87-13-85,29.1,14.5,1,4,6,3.6,350
12/31/2024 14:40,aa-87-13-85,28,15,1,2,4,,
12/31/2024 14:45,aa-87-13-85,27,16.2,1,2,3,2.57,360
12/31/2024 14:50,aa-87-13-85,26.5,16.8,1,4,7,,
12/31/2024 14:55,aa-87-13-85,26.8,16.9,1,4,7,,
12/31/2024 15:00,aa-87-13-85,27.1,17,1,2,3,4.63,330
12/31/2024 15:05,aa-87-13-85,26.9,16.8,1,4,7,,
12/31/2024 15:10,aa-87-13-85,26.4,17.4,2,4,7,4.63,330
12/31/2024 15:15,aa-87-13-85,25.5,18.4,1,3,5,,
12/31/2024 15:20,aa-87-13-85,24.9,18.9,1,5,9,,
12/31/2024 15:25,aa-87-13-85,24.3,20.3,1,4,7,,
12/31/2024 15:30,aa-87-13-85,24.2,20.8,2,6,9,,
12/31/2024 15:35,aa-87-13-85,24.2,21.1,1,3,5,5.14,340
12/31/2024 15:40,aa-87-13-85,24,21,1,5,8,,
12/31/2024 15:45,aa-87-13-85,23.9,20.8,1,2,3,,
12/31/2024 15:50,aa-87-13-85,23.9,21,1,5,8,4.63,330
12/31/2024 15:55,aa-87-13-85,23.9,20.9,2,3,4,,
12/31/2024 16:00,aa-87-13-85,23.7,21.2,1,2,3,3.6,330
12/31/2024 16:05,aa-87-13-85,23.2,21.4,1,5,9,,
12/31/2024 16:10,aa-87-13-85,22.6,22.1,1,5,9,3.6,330
12/31/2024 16:15,aa-87-13-85,21.7,23.1,1,3,5,,
12/31/2024 16:20,aa-87-13-85,20.8,24.2,2,3,5,,
12/31/2024 16:25,aa-87-13-85,20,25.3,2,6,10,2.57,320
12/31/2024 16:30,aa-87-13-85,19.2,26.2,1,5,7,,
12/31/2024 16:35,aa-87-13-85,18.4,26.8,1,2,3,,
12/31/2024 16:40,aa-87-13-85,17.7,27.2,1,4,7,,
12/31/2024 16:45,aa-87-13-85,17.1,27.7,1,2,4,,
12/31/2024 16:50,aa-87-13-85,16.7,28,0,2,3,2.57,320
12/31/2024 16:55,aa-87-13-85,16.4,28.2,1,2,3,0.45,338
12/31/2024 17:00,aa-87-13-85,15.9,29.3,2,6,9,,
12/31/2024 17:05,aa-87-13-85,15.4,31.9,1,1,3,,
12/31/2024 17:10,aa-87-13-85,15.1,34.2,1,5,8,0.45,172
12/31/2024 17:15,aa-87-13-85,14.8,35.4,1,5,8,,
12/31/2024 17:20,aa-87-13-85,14.4,36.6,2,8,13,,
12/31/2024 17:25,aa-87-13-85,14.1,36.8,2,6,9,,
12/31/2024 17:30,aa-87-13-85,13.8,37.5,1,5,8,,
12/31/2024 17:35,aa-87-13-85,13.6,38.8,1,3,6,0.45,173
12/31/2024 17:40,aa-87-13-85,13.3,39.6,1,5,9,,
12/31/2024 17:45,aa-87-13-85,13.1,40.1,3,6,10,,
12/31/2024 17:50,aa-87-13-85,12.8,40.7,2,5,8,0.89,0
12/31/2024 17:55,aa-87-13-85,12.6,40.9,2,5,8,,
12/31/2024 18:00,aa-87-13-85,12.4,40.7,1,4,7,2.57,270
12/31/2024 18:05,aa-87-13-85,12.5,40.2,1,6,11,,
12/31/2024 18:10,aa-87-13-85,12.5,40.4,4,6,10,2.57,270
12/31/2024 18:15,aa-87-13-85,12.5,40,3,5,8,,
12/31/2024 18:20,aa-87-13-85,12.5,39.8,3,5,9,,
12/31/2024 18:25,aa-87-13-85,12.6,40,1,5,8,2.57,270
12/31/2024 18:30,aa-87-13-85,12.6,40.2,2,6,10,,
12/31/2024 18:35,aa-87-13-85,12.5,40.2,1,4,7,,
12/31/2024 18:40,aa-87-13-85,12.5,39.6,1,4,7,,
12/31/2024 18:45,aa-87-13-85,12.6,39.9,2,6,10,2.57,270
12/31/2024 18:50,aa-87-13-85,12.6,40.5,2,4,7,,
12/31/2024 18:55,aa-87-13-85,12.5,39.8,4,14,23,,
12/31/2024 19:00,aa-87-13-85,12.5,39.1,1,5,8,,
12/31/2024 19:05,aa-87-13-85,12.4,39,1,5,9,0.89,221
12/31/2024 19:10,aa-87-13-85,12.4,39,1,4,7,,
12/31/2024 19:15,aa-87-13-85,12.5,39,1,2,4,0.45,228
12/31/2024 19:20,aa-87-13-85,12.8,38.4,1,3,5,,
12/31/2024 19:25,aa-87-13-85,13,38.7,3,11,17,,
12/31/2024 19:30,aa-87-13-85,12.9,38.7,1,6,11,,
12/31/2024 19:35,aa-87-13-85,12.9,38.6,2,5,9,0.45,245
12/31/2024 19:40,aa-87-13-85,12.9,38.4,1,4,7,,
12/31/2024 19:45,aa-87-13-85,12.9,38.1,1,3,6,2.57,260
12/31/2024 19:50,aa-87-13-85,13,37.8,1,3,4,,
12/31/2024 19:55,aa-87-13-85,13.1,37.6,1,2,3,,
12/31/2024 20:00,aa-87-13-85,13.2,37.5,1,2,3,0.45,225
12/31/2024 20:05,aa-87-13-85,13.2,37.4,1,4,7,,
12/31/2024 20:10,aa-87-13-85,13.2,37.2,1,2,4,,
12/31/2024 20:15,aa-87-13-85,13.3,36.6,1,6,10,0.45,180
12/31/2024 20:20,aa-87-13-85,13.4,35.9,1,3,6,,
12/31/2024 20:25,aa-87-13-85,13.6,35.2,1,2,4,,
12/31/2024 20:30,aa-87-13-85,13.7,35,2,3,4,2.06,0
12/31/2024 20:35,aa-87-13-85,13.8,35.2,1,3,6,,
12/31/2024 20:40,aa-87-13-85,13.8,34.8,0,2,4,,
12/31/2024 20:45,aa-87-13-85,13.8,34.8,1,3,4,,
12/31/2024 20:50,aa-87-13-85,13.8,35.2,1,4,7,2.06,0
12/31/2024 20:55,aa-87-13-85,13.8,35,3,5,7,,
12/31/2024 21:00,aa-87-13-85,13.9,34.8,1,2,4,,
12/31/2024 21:05,aa-87-13-85,14,35.5,2,2,3,2.06,140
12/31/2024 21:10,aa-87-13-85,13.9,35.3,3,4,6,,
12/31/2024 21:15,aa-87-13-85,13.8,35.5,3,10,15,2.06,140
12/31/2024 21:20,aa-87-13-85,13.7,35.9,1,2,3,,
12/31/2024 21:25,aa-87-13-85,13.5,36.4,1,3,5,1.54,190
12/31/2024 21:30,aa-87-13-85,13.5,36.4,2,4,7,,
12/31/2024 21:35,aa-87-13-85,13.5,36.8,2,4,5,,
12/31/2024 21:40,aa-87-13-85,13.5,37.3,1,4,7,,
12/31/2024 21:45,aa-87-13-85,13.4,38.1,2,7,12,,
12/31/2024 21:50,aa-87-13-85,13.1,38.2,3,6,8,1.54,190
12/31/2024 21:55,aa-87-13-85,13,38.2,1,4,7,,
12/31/2024 22:00,aa-87-13-85,13.1,38.3,1,4,7,,
12/31/2024 22:05,aa-87-13-85,13.1,38.4,2,4,7,0,0
12/31/2024 22:10,aa-87-13-85,13.1,38.6,2,10,17,,
12/31/2024 22:15,aa-87-13-85,13.1,38.7,2,5,8,0.45,225
12/31/2024 22:20,aa-87-13-85,13,38.9,3,4,7,,
12/31/2024 22:25,aa-87-13-85,13,39.1,2,8,13,,
12/31/2024 22:30,aa-87-13-85,12.9,39,4,10,15,0,0
12/31/2024 22:35,aa-87-13-85,12.9,39.1,2,5,9,,
12/31/2024 22:40,aa-87-13-85,12.7,39,3,5,8,,
12/31/2024 22:45,aa-87-13-85,12.7,38.7,1,6,10,0,0
12/31/2024 22:50,aa-87-13-85,12.7,38,1,4,7,,
12/31/2024 22:55,aa-87-13-85,12.7,37.5,2,6,11,,
12/31/2024 23:00,aa-87-13-85,12.7,37.6,1,4,7,0,0
12/31/2024 23:05,aa-87-13-85,12.5,37.5,1,3,5,,
12/31/2024 23:10,aa-87-13-85,12.5,37.5,2,7,12,0,0
12/31/2024 23:15,aa-87-13-85,12.5,38.2,2,4,7,,
12/31/2024 23:20,aa-87-13-85,12.3,38.8,2,5,8,,
12/31/2024 23:25,aa-87-13-85,12.2,39.1,3,5,5,0,0
12/31/2024 23:30,aa-87-13-85,12,39.5,2,5,8,,
12/31/2024 23:35,aa-87-13-85,11.9,39.9,2,7,12,,
12/31/2024 23:40,aa-87-13-85,11.9,39.4,1,4,7,,
12/31/2024 23:45,aa-87-13-85,11.9,39.4,1,5,8,,
12/31/2024 23:50,aa-87-13-85,11.7,39,1,3,5,0,0
12/31/2024 23:55,aa-87-13-85,11.5,39.3,1,4,7,,
1/1/2025 0:00,aa-87-13-85,11.2,39.7,2,7,11,,
1/1/2025 0:05,aa-87-13-85,11,40.3,1,5,9,0,0
1/1/2025 0:10,aa-87-13-85,10.8,40.6,1,3,6,,
1/1/2025 0:15,aa-87-13-85,10.7,40.5,2,9,15,,
1/1/2025 0:20,aa-87-13-85,10.7,40.2,1,4,6,0,0
1/1/2025 0:25,aa-87-13-85,10.7,40,3,7,10,,
1/1/2025 0:30,aa-87-13-85,10.7,39.9,1,4,7,,
1/1/2025 0:35,aa-87-13-85,10.6,40.1,2,6,11,1.54,230
1/1/2025 0:40,aa-87-13-85,10.6,40.1,1,2,3,,
1/1/2025 0:45,aa-87-13-85,10.6,40.1,2,4,7,0,0
1/1/2025 0:50,aa-87-13-85,10.6,40,2,4,7,,
1/1/2025 0:55,aa-87-13-85,10.5,40.4,2,7,11,,
1/1/2025 1:00,aa-87-13-85,10.4,40.8,3,6,9,,
1/1/2025 1:05,aa-87-13-85,10.3,41.1,1,2,4,0,0
1/1/2025 1:10,aa-87-13-85,10.4,42,1,4,7,,
1/1/2025 1:15,aa-87-13-85,10.3,42.5,1,3,6,,
1/1/2025 1:20,aa-87-13-85,10.3,41.9,4,4,6,0,0
1/1/2025 1:25,aa-87-13-85,10.2,41.6,2,5,7,,
1/1/2025 1:30,aa-87-13-85,10.1,41.6,1,6,11,,
1/1/2025 1:35,aa-87-13-85,9.99,41.8,1,4,7,0,0
1/1/2025 1:40,aa-87-13-85,9.87,42.4,1,5,8,0,0
1/1/2025 1:45,aa-87-13-85,9.77,42.9,2,6,11,,
1/1/2025 1:50,aa-87-13-85,9.69,43.4,1,3,6,,
1/1/2025 1:55,aa-87-13-85,9.65,43.9,2,5,8,0,0
1/1/2025 2:00,aa-87-13-85,9.61,44.3,2,6,9,,
1/1/2025 2:05,aa-87-13-85,9.54,43.8,1,4,7,,
1/1/2025 2:10,aa-87-13-85,9.41,44,2,7,11,,
1/1/2025 2:15,aa-87-13-85,9.32,44.3,3,9,14,0,0
1/1/2025 2:20,aa-87-13-85,9.24,44.4,1,5,9,,
1/1/2025 2:25,aa-87-13-85,9.24,44.1,2,7,11,,
1/1/2025 2:30,aa-87-13-85,9.22,44,1,4,7,,
1/1/2025 2:35,aa-87-13-85,9.13,44.4,3,7,11,0,0
1/1/2025 2:40,aa-87-13-85,9.07,44.8,1,6,9,,
1/1/2025 2:45,aa-87-13-85,9.08,44.9,2,6,11,,
1/1/2025 2:50,aa-87-13-85,9.03,45.5,4,5,7,0.45,174
1/1/2025 2:55,aa-87-13-85,9.01,46.8,2,6,10,,
1/1/2025 3:00,aa-87-13-85,9.06,47.6,3,9,14,0.89,174
1/1/2025 3:05,aa-87-13-85,9.01,48,2,6,11,,
1/1/2025 3:10,aa-87-13-85,8.93,47.9,3,6,11,,
1/1/2025 3:15,aa-87-13-85,8.87,46.4,1,4,7,,
1/1/2025 3:20,aa-87-13-85,8.82,45.8,3,10,16,0.89,183
1/1/2025 3:25,aa-87-13-85,8.91,46.6,2,6,11,,
1/1/2025 3:30,aa-87-13-85,9.12,47.5,3,6,9,,
1/1/2025 3:35,aa-87-13-85,9.31,46.8,2,6,9,0.45,182
1/1/2025 3:40,aa-87-13-85,9.45,46,1,6,9,,
1/1/2025 3:45,aa-87-13-85,9.35,45.2,2,6,10,,
1/1/2025 3:50,aa-87-13-85,9.16,45.7,2,7,11,2.06,330
1/1/2025 3:55,aa-87-13-85,9.2,47.1,1,3,6,,
1/1/2025 4:00,aa-87-13-85,9.2,46.3,2,8,14,,
1/1/2025 4:05,aa-87-13-85,9.1,46.7,1,4,5,0,0
1/1/2025 4:10,aa-87-13-85,9.03,48.7,0,2,3,,
1/1/2025 4:15,aa-87-13-85,9.1,49.9,3,8,13,0,0
1/1/2025 4:20,aa-87-13-85,9.2,48.7,4,8,11,,
1/1/2025 4:25,aa-87-13-85,9.41,46.8,2,6,11,,
1/1/2025 4:30,aa-87-13-85,9.29,44.9,1,2,4,,
1/1/2025 4:35,aa-87-13-85,9.32,44.6,1,4,6,0,0
1/1/2025 4:40,aa-87-13-85,9.5,44.6,1,3,6,0,0
1/1/2025 4:45,aa-87-13-85,9.76,44.3,3,6,8,,
1/1/2025 4:50,aa-87-13-85,9.88,44.5,2,5,8,,
1/1/2025 4:55,aa-87-13-85,10.1,45.8,1,4,7,,
1/1/2025 5:00,aa-87-13-85,10.2,45.9,2,9,15,1.54,310
1/1/2025 5:05,aa-87-13-85,10.2,46.7,2,4,6,,
1/1/2025 5:10,aa-87-13-85,10.2,48,1,6,9,,
1/1/2025 5:15,aa-87-13-85,10.1,49.4,3,7,10,,
1/1/2025 5:20,aa-87-13-85,9.99,47.8,2,3,6,0,0
1/1/2025 5:25,aa-87-13-85,9.91,47.2,1,6,9,,
1/1/2025 5:30,aa-87-13-85,9.7,46.4,1,4,7,0.45,254
1/1/2025 5:35,aa-87-13-85,9.54,46.7,2,7,11,,
1/1/2025 5:40,aa-87-13-85,9.53,48.1,1,5,9,,
1/1/2025 5:45,aa-87-13-85,9.57,49.1,3,6,9,,
1/1/2025 5:50,aa-87-13-85,9.57,48.5,1,4,7,0.89,228
1/1/2025 5:55,aa-87-13-85,9.58,48,1,6,10,,
1/1/2025 6:00,aa-87-13-85,9.5,48.7,8,15,20,1.34,207
1/1/2025 6:05,aa-87-13-85,9.54,49,2,5,8,,
1/1/2025 6:10,aa-87-13-85,9.64,49.5,2,8,13,,
1/1/2025 6:15,aa-87-13-85,9.71,50.6,2,8,13,,
1/1/2025 6:20,aa-87-13-85,9.79,51.8,3,8,14,0.89,263
